格里芬（美国篮球运动员）	BaiduTAG	快船队
格里芬（美国篮球运动员）	NBA选秀	2009年首轮第一位被快船队选中
格里芬（美国篮球运动员）	所属运动队	洛杉矶快船队
格雷格·史密斯（90后NBA球员）	BaiduCARD	格雷格·史密斯（Greg Smith），1991年1月8日出生于美国<a>加利福尼亚州</a><a>瓦列霍</a>（Vallejo, CA），美国职业篮球运动员，司职<a>大前锋</a>/<a>中锋</a>，效力于<a>NBA</a><a>达拉斯小牛队</a>。
格雷格·史密斯（90后NBA球员）	所属运动队	达拉斯小牛队
格雷格·奥斯特塔格	NBA选秀	1995年第一轮第28位被爵士队选中
格雷格·奥登	BaiduCARD	格雷格·奥登（Greg Oden），1988年1月22日出生于<a>美国</a><a>纽约州</a><a>布法罗</a>（Buffalo，NY），美国职业<a>篮球</a>运动员，司职中锋。|||2007年NBA选秀，格雷格·奥登以状元被波特兰开拓者队选中，但由于伤病原因，效力开拓者五年期间，奥登只出战82场比赛。2013年休赛期，奥登一年合同签约迈阿密热火队。
格雷格·奥登	NBA选秀	2007年第1轮第1位开拓者队选中
格雷格·奥登	重要事件	签约迈阿密热火队
格雷格·巴克纳	BaiduCARD	格雷格·巴克纳：小牛的21号后卫，在1998年第2轮第24位被小牛队选中，2000年3月18日，对波士顿凯尔特人队，得到职业生涯最高分25分 。
格雷格·巴克纳	选秀	1998年第2轮第24位被小牛队选中
格雷格·斯蒂恩斯玛	BaiduCARD	格雷格·斯蒂恩斯玛（Greg Stiemsma），1985年9月26日出生于<a>美国</a><a>威斯康星州</a><a>兰多夫</a>（Randolph, Wisconsin），美国职业<a>篮球</a>运动员，司职<a>中锋</a>，效力于<a>NBA</a><a>多伦多猛龙队</a>。
格雷格·斯蒂恩斯玛	所属运动队	多伦多猛龙队
格雷格·波波维奇	BaiduCARD	格雷格·<a>波波维奇</a>，是一名<a>塞尔维亚</a>和<a>克罗地亚</a>裔的<a>美国</a>篮球<a>运动员</a>、教练，现任NBA<a>圣安东尼奥马刺队</a>主教练。他曾带领<a>圣安东尼奥</a>马刺队5夺<a>NBA总冠军</a>，还曾叁度当选NBA<a>西部</a>全明星阵容主教练 ，三次获得NBA常规赛最佳教练 。
格雷格·波波维奇	现任	马刺队主教练
格雷格·索姆杰	BaiduCARD	格雷格·索姆杰身高7尺3寸，来自加利福尼亚大学圣芭芭拉分校，打满了四年大学赛季，场均出场12.2分钟，得到3.5分2.9个篮板1.5次盖帽。索姆杰参加了湖人队2012年的夏季联赛，场均7.2分钟得到1.2分1.6个篮板。|||2012年9月6日，洛杉矶湖人队宣布签下格雷格·索姆杰。
格雷格·门罗	BaiduCARD	格雷格·门罗（Greg Monroe），1990年6月4日出生于<a>美国</a><a>路易斯安那州</a><a>哈维</a>（Harvey, LA），美国职业<a>篮球</a><a>运动员</a>，司职<a>大前锋</a>/<a>中锋</a>，效力于<a>NBA</a><a>底特律活塞队</a>。|||格雷格·门罗2010年通过选秀进入NBA后一直效力于活塞队，新秀赛季入选最佳新秀第二阵容。
格雷格·门罗	BaiduTAG	活塞队
格雷格·门罗	NBA选秀	2010年第一轮第7位被活塞队选中
格雷格·门罗	所属运动队	底特律活塞队
格雷维斯·瓦斯奎兹	BaiduCARD	格雷维斯·瓦斯奎兹（1987年1月16日—）出生于<a>委内瑞拉</a><a>加拉加斯</a>（Caracas, Venezuela），委内瑞拉职业<a>篮球</a>运动员，司职<a>控球后卫</a>/<a>得分后卫</a>，效力于<a>NBA</a><a>多伦多猛龙队</a>。
格雷维斯·瓦斯奎兹	NBA选秀	2010年第一轮第28位被灰熊队选中
格雷维斯·瓦斯奎兹	所属运动队	多伦多猛龙队
桑-福斯特	BaiduCARD	桑-福斯特，1986年8月20日，身高1.98米，体重100公斤，篮球运动员，<a>达拉斯小牛队</a>主要成员。
桑-福斯特	所属运动队	达拉斯小牛队
桑普森	BaiduCARD	包括1、CBA球员大卫-桑普森，效力于福建浔兴球队2、NBA球员1——贾马尔-桑普森，效力于丹佛掘金队3、NBA球员2——大卫-桑普森，大卫。桑普森也许是历史上最伟大的大学球员之一。
桑盖拉	所属运动队	明尼苏达森林狼队
梅塔·沃尔德·皮斯	NBA选秀	1999年第一轮第16位被公牛队选中
梅塔·沃尔德·皮斯	重要事件	2010年随湖人队获得NBA总冠军
梅奥（篮球运动员O.J.梅奥）	BaiduCARD	O.J.梅奥（O.J. Mayo），1987年11月5日出生于美国<a>西弗吉尼亚州</a><a>亨廷顿</a>，美国职业篮球运动员，司职<a>控球后卫</a>、<a>得分后卫</a>。|||2008年NBA选秀大会，O.J.梅奥在首轮第3顺位被<a>明尼苏达森林狼队</a>选中，随后被交易到<a>孟菲斯灰熊队</a>。职业生涯曾先后效力孟菲斯灰熊队、<a>达拉斯小牛队</a>和<a>密尔沃基雄鹿队</a>。2009年，梅奥入选<a>NBA最佳新秀阵容</a>第一阵容。
梅奥（篮球运动员O.J.梅奥）	NBA选秀	2008年首轮第3位被森林狼队选中
梅奥（篮球运动员O.J.梅奥）	所属运动队	密尔沃基雄鹿队
梅尔-康茨	BaiduCARD	梅尔-康茨( Mel Counts），全名梅尔-格兰特-康茨（Mel Grant Counts)，1941年10月16日出生于<a>俄勒冈州</a>库斯贝，NBA退役球员。是1964年美国奥运男篮成员，1965和1966年随<a>波士顿凯尔特人队</a>获得两次总冠军。
梅尔·丹尼尔斯	BaiduCARD	梅尔·丹尼尔斯是步行者队历史上5位享受球衣退役荣耀的球员，而他最大的贡献就是带领步行者队三次夺得ABA联盟总冠军，当时他场均贡献19.4分、16篮板。效力步行者的六个赛季中，丹尼尔斯全部进入全明星赛，两次摘得最有价值球员奖，三次摘得篮板王称号，他以9494个篮板排名ABA历史篮板榜单第一位，职业生涯中他只有在1973-1974赛季受伤病影响导致赛季篮板总数低于1000个。
梅尔·丹尼尔斯	所属运动队	印第安纳步行者队
梅尔文·伊莱	NBA选秀	2002年第一轮第12位被快船队选中
梅尔文·西蒙	BaiduCARD	梅尔文·西蒙，男，美国NBA印第安那步行者队的老板之一，2010年9月逝世。
梅森·普拉姆利	BaiduCARD	梅森·普拉姆利（Mason Plumlee），1990年3月5日出生于<a>美国</a><a>印第安纳州</a><a>韦恩堡</a>（Fort Wayne, Indiana），美国职业<a>篮球</a>运动员，司职<a>大前锋</a>/<a>中锋</a>，效力于<a>NBA</a><a>布鲁克林篮网队</a>。|||梅森·普拉姆利2013年通过选秀进入NBA，新秀赛季入选最佳新秀阵容第一阵容，2014年随美国队获得西班牙篮球世界杯冠军。
梅森·普拉姆利	BaiduTAG	篮网队
梅森·普拉姆利	NBA选秀	2013年第一轮第22位被篮网队选中
梅森·普拉姆利	所属运动队	布鲁克林篮网队
梅米特·奥库	NBA选秀	2001年第二轮第9位被活塞队选中
梅耶斯·伦纳德	BaiduCARD	梅耶斯·伦纳德（Meyers Leonard），1992年2月27日出生于<a>美国</a><a>伊利诺伊州</a><a>罗宾逊</a>（Robinson, Illinois），美国职业<a>篮球</a>运动员，司职<a>中锋</a>，效力于<a>NBA</a><a>波特兰开拓者队</a>。
梅耶斯·伦纳德	NBA选秀	2012年第一轮11位被开拓者队选中
欧文（美国现役篮球运动员）	BaiduCARD	凯里·欧文（Kyrie Irving），1992年3月23日出生于<a>澳大利亚</a><a>墨尔本</a>，拥有美国/澳大利亚双重国籍，职业篮球运动员，司职<a>控球后卫</a>，效力于<a>NBA</a><a>克里夫兰骑士队</a>。|||凯里·欧文是2011年NBA选秀状元，新秀赛季当选最佳新秀；2014年全明星正赛首次入选先发阵容，当选最有价值球员（MVP）；同年代表美国队参加男篮世界杯，获得冠军并当选MVP；2014-15赛季入选最佳阵容第三阵容。
欧文（美国现役篮球运动员）	BaiduTAG	骑士队
欧文（美国现役篮球运动员）	NBA选秀	2011年第一轮第1位被骑士队选中
欧文（美国现役篮球运动员）	所属运动队	克里夫兰骑士队
欧文（美国退役篮球运动员）	BaiduCARD	朱利叶斯·欧文（Julius Erving），1950年2月22日出生于美国纽约州的东梅多（East Meadow, NY），人们更加熟悉他的昵称J博士（Dr.J），他曾是美国职业篮球运动员，场上司职小前锋。开创了现代篮球在空中、篮筐之上表演的先河。|||朱利叶斯·欧文毕业于<a>马萨诸塞大学</a>。于1971年加入美国篮球协会（ABA），欧文帮助ABA联盟成为正规联盟。当1976年ABA与NBA合并时期，欧文是ABA联盟中名气最大的球星。欧文曾获得了3次总冠军，4次MVP，在为ABA的弗吉尼亚绅士队、纽约篮网队和NBA的费城76人队效力时，他都拿过赛季得分王。他是职业篮球史上生涯总得分历史第5位，共得到了30026分（ABA+NBA）。他最著名的是在扣篮大赛中使用了罚球线起跳扣篮，同时他也是唯一一位在ABA和NBA中都获得过MVP的球员。|||1993年，他入选了篮球名人堂，1996年，入选了历史50大巨星。2004年，他入选了拿骚县篮球名人堂。许多人都把他奉为史上最令人惊叹的球员，是最伟大的扣篮手。
欧文（美国退役篮球运动员）	NBA选秀	1972年第一轮第12位被雄鹿队选中
欧米·卡斯比	BaiduCARD	欧米·卡斯比（Omri Casspi），1988年6月22日出生于<a>以色列</a><a>霍隆</a>（Holon, Israel），以色列职业<a>篮球</a><a>运动员</a>，司职<a>小前锋</a>，效力于<a>NBA</a><a>萨克拉门托国王队</a>。
欧米·卡斯比	NBA选秀	2009年第23顺位被国王队选中
欧米·卡斯比	所属运动队	萨克拉门托国王队
欧米尔·阿西克	BaiduCARD	欧米尔·阿西克（Omer Asik），1986年7月4日出生于<a>土耳其</a><a>布尔萨</a>（Bursa, Turkey），土耳其籍职业<a>篮球</a><a>运动员</a>，司职<a>中锋</a>，效力于<a>NBA</a><a>新奥尔良鹈鹕队</a>。
欧米尔·阿西克	BaiduTAG	鹈鹕队
欧米尔·阿西克	BaiduTAG	公牛队
欧米尔·阿西克	BaiduTAG	火箭队
欧米尔·阿西克	NBA选秀	2008年第2轮第6位被开拓者队选中
欧米尔·阿西克	所属运动队	新奥尔良鹈鹕队
步行者（NBA篮球队）	BaiduCARD	印第安那步行者队（Indiana Pacers，繁体字地区译法：印第安纳溜马队）是隶属于NBA东部联盟的一支职业篮球队。自1976年加入NBA后，逐步确立了强队地位，“米勒时刻”一直是球迷津津乐道的话题。步行者在名帅<a>拉里·布朗</a>和<a>拉里·伯德</a>的带领下四次杀入东部决赛，并在2000年打入总决赛，可惜不敌当时如日中天的湖人队。步行者队在2012-2013赛季分区获得第一，2013-14赛季锁定东部第一。
步行者（NBA篮球队）	中文队名	印第安纳步行者队
武藏小次郎	BaiduCARD	武藏小次郎是指<a>武藏</a>和<a>小次郎</a>，他们是日本动漫《神奇宝贝》中的角色，是<a>火箭队</a>的成员。
武藏（日本动画《神奇宝贝》反派角色）	BaiduCARD	日本动画《<a>神奇宝贝</a>》中登场的的反派角色。是邪恶组织<a>火箭队</a>的成员。和她一起行动的搭档有<a>小次郎</a>和<a>喵喵</a>。身世是谜，自称女演员。以捕获小智的皮卡丘和其他神奇宝贝为目标跟踪<a>小智</a>一行人。
武藏（日本动画《神奇宝贝》反派角色）	职业	<a>火箭队（动漫《神奇宝贝》中的反派势力）</a>成员＆协调训练家
死亡之吻（NBA名词）	BaiduCARD	1995年5月份，NBA西部半决赛。<a>休斯敦火箭</a>VS<a>菲尼克斯太阳</a>。两队最终杀入第7场鏖战。这场比赛，两队战至最后7.1秒，马里奥·埃利左边底角接队友<a>罗伯特·霍里</a>传球命中三分，让火箭队以113比110领先，随后他向太阳替补席方向送了一个嚣张的“飞吻”，火箭的球迷将其称为死亡之吻（Kiss of death）。火箭最终顺利挺进总决赛拿下总冠军。
死亡之扣	BaiduCARD	死亡之扣(poster dunk)一般指篮球比赛中，正面迎接防守队员，跃过防守或骑扣防守队员的扣篮行为，往往因为这类扣篮者跳得非常高而且身体素质超强，好像要置人于死地一样，故称此类扣篮为死亡之扣。由2000年悉尼奥运会美国队的文斯·卡特直接跃过法国队身高218cm的韦斯的扣篮流传而来，目前经常用来形容快船队格里芬的暴力扣篮，以及德安德烈乔丹骑扣布兰登奈特的代言词。
比利-奈特	BaiduCARD	比利-奈特(Billy Knight)，全名威廉-R-奈特(William R. Knight)，1952年6月9日出生于宾西法尼亚州Braddock，NBA退役球员。2003-08年任NBA的亚特兰大老鹰队副总裁和总经理。
比利·坎宁安	BaiduCARD	比利·坎宁安绰号“袋鼠男孩”，可以想象，这位白人有着惊人的弹跳力，他拥有一颗充满智慧的头脑，同时作风彪悍，退役之后最终落脚篮球名人堂，满载成功的履历似乎在指导人们如何预定“传奇人物”的头衔。作为球员和教练，他先后两次为费城76人夺下NBA总冠军。|||职业生涯的前七个赛季里，比利·坎宁安均效力于NBA的费城76人队，并于1971-72赛季场均砍下23.3分12.2篮板5.9助攻，该赛季结束后，坎宁安转投ABA联盟的卡罗莱纳美洲狮队。初来乍到的坎宁安并未感到丝毫陌生，在效力于球队的第一个赛季中便场均贡献24.1分12.0篮板6.3助攻的全能表现。1974年夏天坎宁安再次回到熟悉的费城76人队，并于随后的1974-76赛季悄然退役。
比利·坎宁安	选秀情况	1965年第1轮第5顺位被76人队选中
比利·汤普森	BaiduCARD	比利·汤普森，前NBA职业球员，1986年第1轮第19顺位被老鹰队选中。
比利•保尔茨	BaiduCARD	Billy Paultz 比利-保茨（William Edward "Bill" Paultz），1948-7-30，身高6’11”， 绰号"The Whopper" --- 大怪物。三次<a>ABA</a>全明星，1975-1976赛季<a>ABA</a>盖帽王。1970-1971开始为纽约网队效力，是球队1974年获得总冠军的关键球员。然后被交易到<a>圣安东尼奥马刺队</a>，从1975-1979年连续进入季后赛（包括ABA总决赛和NBA的季后赛）。后随<a>火箭队</a>的摩西-马龙一同杀进总决赛，在辗转了亚特兰大老鹰之后，他1985年在犹他爵士结束了自己的职业生涯。
比姆博·科尔斯	BaiduCARD	比姆博·科尔斯(Bimbo Coles),美国职业男子篮球运动员，现效力于<a>克里夫兰骑士队</a>，司职后卫。
比姆博·科尔斯	所属运动队	克里夫兰骑士队
比尔·兰比尔	BaiduCARD	比尔·<a>兰比尔</a>是九十年代初期底特律活塞两夺冠军的功臣，在当年那支“坏孩子军团” 中，兰比尔堪称“坏孩子之王”。毕业于诺丹姆大学，1979 年第三轮被<a>克里夫兰骑士队</a>选中，后转走至活塞，开始了他的剽悍生涯。他被称为最坏的BadBoy，NBA历史上最让人头痛的人物之一，NBA最粗暴最肮脏的球员之一。
比尔·卡特莱特	所属运动队	芝加哥公牛队
比尔·布拉德利	所属运动队	纽约尼克斯队
比尔·希尔本	BaiduCARD	比尔·希尔本（Bill Thieben），1935年出生，美国前职业篮球运动员，职业生涯效力于活塞队。
比尔·戴维森	职业	<a>底特律活塞队</a>老板
比尔·拉塞尔	BaiduCARD	比尔·拉塞尔（Bill Russell 1934年2月12日—），生于<a>路易斯安那州</a>门罗市，美国篮球运动员，被认为是nba历史最出色的防守型中锋。是20世纪60年代<a>凯尔特人队</a>的主力中锋。 |||1956年在选秀大会上被圣路易斯老鹰队选中，在<a>奥尔巴赫</a>的一系列转会运作下加盟凯尔特人。 在拉塞尔出任中锋期间，凯尔特人队在 10 个赛季中夺得 9 次总冠军 。 其中包括一个8连冠。 |||1966 年拉塞尔成为nba历史第一位黑人教练，在拉塞尔出任球员兼教练期间，再夺两次总冠军。|||1969年拉塞尔退役。 曾出任<a>西雅图超音速队</a>主教练和总经理。在从篮球界退役之后，拉塞尔担任过网络体育播音员、撰写过联合专栏并做过电视新闻解说 。 |||.名片图来源：
比尔·拉塞尔	所属运动队	<a>波士顿凯尔特人队</a>
比尔·梅尔西奥尼	所属运动队	<a>费城76人队</a>
比尔·梅尔西奥尼	所属运动队	纽约老篮网队
比尔·沃克	BaiduCARD	比尔·<a>沃克</a>（1987年10月9日—）出生于<a>美国</a><a>西弗吉尼亚州</a><a>亨廷顿</a>（Huntington, West Virginia），美国职业<a>篮球</a><a>运动员</a>，司职<a>小前锋</a>与<a>后卫</a>，效力于<a>NBA</a><a>纽约尼克斯队</a>。
比尔·沃克	NBA选秀	2008年第二轮第47位被奇才队选中
比尔·沃克	所属运动队	<a>纽约尼克斯队</a>
比尔·沃尔顿	BaiduCARD	比尔·沃尔顿（Bill Walton，1952年11月5日－），身高六尺十一寸，体重二百三十五磅，担任中锋，在1974至1987年间先后为波特兰开拓者队、<a>圣迭戈</a>快船队（现<a>洛杉矶快船队</a>）和波士顿凯尔特人队效力。1991年起，比尔·沃尔顿开始担任电视台球评，已是<a>美国</a>知名的电视篮球评述员。1993年入选美国<a>篮球名人堂</a>。
比尔·温宁顿	BaiduCARD	比尔·温宁顿，加拿大前职业篮球运动员，场上位置中锋，曾随芝加哥公牛队夺得过三届NBA总冠军。
比尔·温宁顿	主要奖项	三次NBA总冠军（芝加哥公牛队）
比尔·爱德华兹	BaiduCARD	比尔·爱德华兹（<a>英语</a>：William Allen Edwards，1971年8月28日－），为<a>美国</a><a>NBA</a>联盟的前职业<a>篮球</a>运动员。|||2.02米<a>小前锋</a>是由一个从来没有起草的NBA特许经营，尽管已经打了几场与<a>费城76人队</a>在1993-94的欧洲赛季，他有一个显著12年的职业生涯。 他参加过两次欧冠联赛与季节<a>萨洛尼卡PAOK</a>在2000年和ASVEL在2001年，他获得铜牌殊荣的成员美国队在1998年世锦赛 。|||他的父亲米德尔顿高中杰出的比尔·爱德华兹JR，在2009年5月6日签订了<a>意向书</a>的发挥<a>宾夕法尼亚州立大学</a> 。
毕比（美国篮球运动员）	BaiduCARD	迈克·毕比（Mike Bibby ），1978年5月13日出生于<a>美国</a><a>新泽西州</a>切里希尔（Cherry Hill，New Jersey），美国职业<a>篮球</a>运动员，司职控球后卫。|||1998年NBA选秀，迈克·毕比在首轮第二顺位被温哥华灰熊队选中。职业生涯曾效力过温哥华灰熊队、<a>萨克拉门托国王队</a>、<a>亚特兰大老鹰队</a>、<a>迈阿密热火队</a>、<a>华盛顿奇才队</a>以及<a>纽约尼克斯队</a>。1998-99赛季，迈克·毕比入选NBA“最佳新秀阵容”。
毕比（美国篮球运动员）	NBA选秀	1998年第一轮第2位被灰熊队选中
氪扣篮	BaiduCARD	2009年NBA全明星<a>扣篮</a>大赛上，来自纽约尼克斯队的Nate Robinson（身高175cm）身着一身绿色队服拿着鲜绿色篮球，在决赛中隔着披着超人斗篷的Dwight Howard（身高211cm）进行了扣篮，并且成功，一举以52%的支持率获得2009年NBA全明星扣篮大赛的扣篮王。
水花兄弟	BaiduCARD	水花兄弟——NBA<a>金州勇士队</a>的<a>斯蒂芬·库里</a>和<a>克莱·汤普森</a>。每次投篮，球穿过篮筐，刷起的篮网就像水花一样，故称为水花兄弟。
汉克-芬克尔	所属运动队	芝加哥公牛队
汉克·阿伦	BaiduCARD	汉克·阿伦（英文名：Hank Aaron），全名亨利·路易斯·"汉克"·阿伦（Henry Louis "Hank" Aaron），美国职业棒球运动员，<a>棒球名人堂</a>成员。<a>1954年</a>加入密尔瓦基酿酒人队，从此展他的职业棒球生涯，与此同时还为亚特兰大勇士队和<a>密尔沃基</a>酿酒人队打球。
汤姆·古拉	BaiduCARD	汤姆·古拉，，美国篮球运动员，1976年入住名人堂。曾经1962-66年效力于纽约尼克队和1955-62年效力于费城/圣弗兰西斯科勇士队。1956年以新秀身份带领勇士队夺得世界冠军，唯一的两位夺得NCAA,NIT和NBA总冠军的球员之一，入选了《体育》杂志所评选的全美最佳阵容  美国时间2014年1月26日晚9点作为奈史密斯名人堂成员，费城篮球传奇明星，费城拉萨尔大学NCAA冠军得主以及五届NBA全明星球员，汤姆-古拉在费城去世，享年81岁
汤姆·哈蒙兹	BaiduCARD	汤姆·哈蒙兹（Tom Hammonds），美国职业男子篮球运动员，现效力于<a>明尼苏达森林狼队</a>，司职前锋。
汤姆·哈蒙兹	所属运动队	明尼苏达森林狼队
汤姆·张博斯	BaiduCARD	著名NBA球星。汤姆-钱伯斯，白人<a>前锋</a>，生于1959年6月21日，身高6英尺10英寸，体重220磅，81年选秀大会被圣地亚哥快船（后洛杉矶快船前身）选中，日后转战<a>西雅图</a>、<a>凤凰城</a>、<a>盐湖城</a>、<a>夏洛特</a>与<a>费城</a>，前后16年职业生涯，其中10年先后在超音速与太阳队度过，是80年代这两支球队的中流砥柱，职业生涯场均技术统计18.1分6.1篮板2.1助攻。
汤姆·张博斯	所属运动队	圣迭戈快船队(2年)
汤姆·桑德斯	BaiduCARD	汤姆·桑德斯全名汤姆·萨奇·桑德斯（Tom "Satch" Sanders或者Thomas Ernest Sanders），身高6尺6寸，体重仅有210磅。<a>NBA</a><a>波士顿凯尔特人队</a>的传奇球星，获得过8次NBA总冠军。1938年出生于纽约，毕业于<a>纽约大学</a>(NYU)，大学期间是球队<a>中锋</a>，在1960年的NBA选秀大会上他以第8位入驻波士顿凯尔特人队，期间以前锋位置登场，并一直为绿衫军整整打了13个赛季，曾连续出场450场，以健康，聪明，团队著称。
汤姆·波尔温克尔	BaiduCARD	汤姆-波尔温克尔（Thomas F. Boerwinkle），是一名已退役的NBA（美国职业男子篮球联赛）中锋，他的整个职业生涯都效力于芝加哥公牛队。
汤姆·钱伯斯	重要事件	1981年第一轮第8位被快船队选中
汤姆·锡伯杜	BaiduCARD	汤姆·<a>锡伯杜</a>（Tom Thibodeau），<a>芝加哥公牛队</a>主<a>教练</a>。1958年1月17日出生于康乃狄克州，任<a>波士顿凯尔特人队</a>防守<a>教练</a>，以防守帮助凯尔特人两进<a>NBA总决赛</a>，于2008年获得联盟<a>总冠军</a>。作为休斯顿火箭队的<a>防守</a>教练，帮助火箭队在2004年-2007年成为限制对手得分，限制对手命中率位列联盟前五位的球队。15次帮助所在球队成为联盟防守最好的十支球队之一。锡伯杜在2010-2011赛季正式被<a>芝加哥公牛队</a>任命为主教练 。让<a>公牛</a>队产生了质的变化，带领这支球队蜕变，取得两年<a>常规赛</a><a>第一</a>的战绩，2011赛季带领公牛杀入分区决赛。荣膺2010-2011赛季NBA年度<a>最佳教练</a>。
沃什·莱纳德	NBA选秀	1994年第二轮第19位被雄鹿队选中
沃克·拉塞尔	所属运动队	活塞队
沃克（NBA纽约尼克斯队运动员）	BaiduCARD	肯巴·沃克（Kemba Walker ），1990年5月8日出生于<a>美国</a><a>纽约州</a><a>布朗克斯区</a>（The Bronx, New York），美国职业<a>篮球</a>运动员，司职<a>控球后卫</a>，效力于<a>NBA</a><a>夏洛特黄蜂队</a>。|||肯巴·沃克大学就读于<a>康涅狄格大学</a>，2010-11赛季获得<a>NCAA</a>锦标赛冠军，并当选MOP。2011年通过选秀进入NBA后一直效力于山猫/黄蜂队。
沃克（NBA纽约尼克斯队运动员）	BaiduTAG	nba
沃克（NBA纽约尼克斯队运动员）	BaiduTAG	篮球运动员
沃克（NBA纽约尼克斯队运动员）	BaiduTAG	黄蜂队
沃克（NBA纽约尼克斯队运动员）	BaiduTAG	山猫队
沃克（NBA纽约尼克斯队运动员）	BaiduTAG	体育人物
沃克（NBA纽约尼克斯队运动员）	NBA选秀	2011年第一轮第9位被山猫队选中
沃克（NBA纽约尼克斯队运动员）	中文名	肯巴·沃克
沃克（NBA纽约尼克斯队运动员）	主要奖项	2010-11赛季鲍勃·库西奖
沃克（NBA纽约尼克斯队运动员）	主要奖项	2010-11赛季NCAA锦标赛冠军+MOP
沃克（NBA纽约尼克斯队运动员）	体重	83公斤/184磅
沃克（NBA纽约尼克斯队运动员）	出生地	美国纽约布朗克斯区
沃克（NBA纽约尼克斯队运动员）	出生日期	1990年5月8日
沃克（NBA纽约尼克斯队运动员）	国籍	美国
沃克（NBA纽约尼克斯队运动员）	外文名	Kemba Walker
沃克（NBA纽约尼克斯队运动员）	所属运动队	夏洛特黄蜂队
沃克（NBA纽约尼克斯队运动员）	毕业院校	康涅狄格大学
沃克（NBA纽约尼克斯队运动员）	球衣号码	15号
沃克（NBA纽约尼克斯队运动员）	身高	1.85米/6英尺1英寸
沃克（NBA纽约尼克斯队运动员）	运动项目	篮球
沃利·斯泽比亚克	NBA选秀	1999年第1轮第6位被森林狼队选中
沃尔希-温特斯	BaiduCARD	原NBA费城76人队球员，1985年第2轮第20顺位被76人选中。
沃尔特·布朗	BaiduCARD	沃尔特·布朗(Walter Brown) ，美国著名体育人士。1936年柏林奥运会美国冰球队主教练，1946年创建波士顿凯尔特人篮球队。布朗担任波士顿凯尔特人队主席一直到1964年9月7日去世。作为老板成员之一，布朗在NBL和BAA合并为今天的NBA的过程中发挥了重要作用。不过凯尔特人王朝显然是更大的成就。布朗去世后，NBA以他的名字命名了NBA总冠军奖杯。1965年10月13日，沃尔特·布朗入选<a>篮球名人堂</a>。
沃尔特·布朗	主要成就	创建波士顿凯尔特人队
沃尔特·戴维斯（50后NBA篮球运动员）	重要事件	戴维斯被菲尼克斯太阳队选中
沃尔特·麦卡蒂	NBA选秀	1996年第一轮19位被尼克斯队选中
沃尔（NBA篮球运动员）	BaiduCARD	约翰·沃尔（John Wall），1990年9月6日出生于<a>美国</a><a>北卡罗来纳州</a><a>罗利</a>（Raleigh, North Carolina），美国职业<a>篮球</a>运动员，司职<a>控球后卫</a>，效力于<a>NBA</a><a>华盛顿奇才队</a>。|||约翰·沃尔2010年以选秀状元身份进入NBA，新秀赛季入选最佳新秀阵容第一阵容，2011年全明星新秀挑战赛当选MVP；2014年入选全明星东部替补阵容，2015年入选全明星东部首发阵容；2014-15赛季入选最佳防守阵容第二阵容。
沃尔（NBA篮球运动员）	BaiduTAG	奇才队
沃尔（NBA篮球运动员）	NBA选秀	2010年第1轮第1位被奇才队选中
沃尔（NBA篮球运动员）	所属运动队	华盛顿奇才队
沃恩·米克尔森	BaiduCARD	沃恩·米克尔森，美国职业篮球运动员，湖人队的主教练昆德拉将米克尔森定位在前锋。米克尔森的角色就是在场上为其他人服务，一心一意为了球队赢球，而不是在乎自己的统计数据。米克尔森帮助湖人队在上个世纪五十年代拿了四个总冠军，于1995年进入了篮球名人堂。
沃恩·米克尔森	所属运动队	湖人队
沃恩·韦弗	NBA选秀	2005年第2轮第9位被湖人队选中
沃肖恩·莱纳德	BaiduCARD	沃肖恩-克兰-莱纳德（Voshon Kelan Lenard ），1973年5月14日出生于密歇根州底特律市，是一位前美国职业篮球运动员，在波特兰开拓者队结束自己的篮球生涯。莱纳德身高6尺4寸（1米93），体重215磅，曾被认为是联盟最好的三分快枪手。1997-98赛季，莱纳德以153粒三分球排名联盟第六，40.5%的三分球命中率排名联盟第20位。
沈阳美职篮球馆	BaiduCARD	沈阳第一座NBA标准比赛场馆沈阳美职篮球馆已于2011年5月在道义先导区开工建设，预计2012年底投入使用，并将承接全运会闭幕式演出。|||沈阳美职篮球馆又名盛京NBA国际演艺中心，占地5万平方米，拥有1.8万个观众坐席，投资超过10亿元，是一座符合NBA篮球比赛和国内外各类演出需求的现代化多功能室内场馆。目前，沈北新区已与NBA的费城76人队签约，将沈阳美职篮球馆作为该队在华惟一的比赛和训练球馆。该篮球馆建成后，将成为暨北京五棵松篮球馆、<a>广州国际体育演艺中心</a>、上海奔驰中心后的国内第四大顶级篮球专业馆。
沙利夫-阿卜杜拉希姆	BaiduCARD	沙利夫-阿卜杜拉希姆1996年首轮第3顺位加入孟菲斯灰熊队，之后又效力于亚特兰大鹰队、波特兰开拓者队和萨克拉门托国王队。
